Date,Close
02/07/2008 18.00.00,"3288,52"
03/07/2008 18.00.00,"3330,9"
04/07/2008 18.00.00,"3275,2"
07/07/2008 18.00.00,"3332,66"
08/07/2008 18.00.00,"3287,6"
09/07/2008 18.00.00,"3342,48"
10/07/2008 18.00.00,"3283,01"
11/07/2008 18.00.00,"3197,78"
14/07/2008 18.00.00,"3216,24"
15/07/2008 18.00.00,"3142,73"
16/07/2008 18.00.00,"3174,76"
17/07/2008 18.00.00,"3256,09"
18/07/2008 18.00.00,"3321,53"
21/07/2008 18.00.00,"3333,92"
22/07/2008 18.00.00,"3326,24"
23/07/2008 18.00.00,"3387,5"
24/07/2008 18.00.00,"3354,58"
25/07/2008 18.00.00,"3351,13"
28/07/2008 18.00.00,"3313,41"
29/07/2008 18.00.00,"3324,86"
30/07/2008 18.00.00,"3367,33"
31/07/2008 18.00.00,"3367,82"
01/08/2008 18.00.00,"3316,61"
04/08/2008 18.00.00,"3289,26"
05/08/2008 18.00.00,"3380,09"
06/08/2008 18.00.00,"3409,02"
07/08/2008 18.00.00,"3397,25"
08/08/2008 18.00.00,"3408,48"
11/08/2008 18.00.00,"3445,66"
12/08/2008 18.00.00,"3436,85"
13/08/2008 18.00.00,"3354,75"
14/08/2008 18.00.00,"3356,84"
15/08/2008 18.00.00,"3367,62"
18/08/2008 18.00.00,"3366,09"
19/08/2008 18.00.00,"3279,75"
20/08/2008 18.00.00,"3295,28"
21/08/2008 18.00.00,"3248,92"
22/08/2008 18.00.00,"3312,41"
25/08/2008 18.00.00,"3280,41"
26/08/2008 18.00.00,"3297,42"
27/08/2008 18.00.00,"3299,15"
28/08/2008 18.00.00,"3359,42"
29/08/2008 18.00.00,"3365,63"
01/09/2008 18.00.00,"3364,4"
02/09/2008 18.00.00,"3416,46"
03/09/2008 18.00.00,"3368,97"
04/09/2008 18.00.00,"3274,82"
05/09/2008 18.00.00,"3185,83"
08/09/2008 18.00.00,"3284,12"
09/09/2008 18.00.00,"3261,07"
10/09/2008 18.00.00,"3242,02"
11/09/2008 18.00.00,"3222,1"
12/09/2008 18.00.00,"3278,02"
15/09/2008 18.00.00,"3151,17"
16/09/2008 18.00.00,"3088,43"
17/09/2008 18.00.00,"3018,77"
18/09/2008 18.00.00,"3000,83"
19/09/2008 18.00.00,"3253,52"
22/09/2008 18.00.00,"3181,77"
23/09/2008 18.00.00,"3139,83"
24/09/2008 18.00.00,"3119,83"
25/09/2008 18.00.00,"3207,11"
26/09/2008 18.00.00,"3156,46"
29/09/2008 18.00.00,"3008,19"
30/09/2008 18.00.00,"3038,2"
01/10/2008 18.00.00,"3067,35"
02/10/2008 18.00.00,"3007,51"
03/10/2008 18.00.00,"3113,82"
06/10/2008 18.00.00,"2868,97"
07/10/2008 18.00.00,"2879,45"
08/10/2008 18.00.00,"2694,55"
09/10/2008 18.00.00,"2629,04"
10/10/2008 18.00.00,"2421,87"
13/10/2008 18.00.00,"2688,32"
14/10/2008 18.00.00,"2756,74"
15/10/2008 18.00.00,"2578,06"
16/10/2008 18.00.00,"2423,8"
17/10/2008 18.00.00,"2532,17"
20/10/2008 18.00.00,"2613,68"
21/10/2008 18.00.00,"2598,97"
22/10/2008 18.00.00,"2457,97"
23/10/2008 18.00.00,"2452,03"
24/10/2008 18.00.00,"2333,28"
27/10/2008 18.00.00,"2293,05"
28/10/2008 18.00.00,"2381,68"
29/10/2008 18.00.00,"2515,24"
30/10/2008 18.00.00,"2528,04"
31/10/2008 18.00.00,"2591,76"
03/11/2008 18.00.00,"2610,04"
04/11/2008 18.00.00,"2755,12"
05/11/2008 18.00.00,"2710,65"
06/11/2008 18.00.00,"2542,04"
07/11/2008 18.00.00,"2602,54"
10/11/2008 18.00.00,"2625,84"
11/11/2008 18.00.00,"2483,61"
12/11/2008 18.00.00,"2400,74"
13/11/2008 18.00.00,"2429,94"
14/11/2008 18.00.00,"2458,31"
17/11/2008 18.00.00,"2364,83"
18/11/2008 18.00.00,"2390,1"
19/11/2008 18.00.00,"2295,36"
20/11/2008 18.00.00,"2225,99"
21/11/2008 18.00.00,"2165,91"
24/11/2008 18.00.00,"2380,3"
25/11/2008 18.00.00,"2385,9"
26/11/2008 18.00.00,"2373,82"
27/11/2008 18.00.00,"2427,97"
28/11/2008 18.00.00,"2430,31"
01/12/2008 18.00.00,"2288,39"
02/12/2008 18.00.00,"2354,13"
03/12/2008 18.00.00,"2369,52"
04/12/2008 18.00.00,"2368,72"
05/12/2008 18.00.00,"2252,09"
08/12/2008 18.00.00,"2449,28"
09/12/2008 18.00.00,"2480,79"
10/12/2008 18.00.00,"2495,58"
11/12/2008 18.00.00,"2485,39"
12/12/2008 18.00.00,"2418,91"
15/12/2008 18.00.00,"2407,47"
16/12/2008 18.00.00,"2450,36"
17/12/2008 18.00.00,"2444,46"
18/12/2008 18.00.00,"2452,42"
19/12/2008 18.00.00,"2444,14"
22/12/2008 18.00.00,"2397,65"
23/12/2008 18.00.00,"2382,14"
29/12/2008 18.00.00,"2388,3"
30/12/2008 18.00.00,"2451,48"
02/01/2009 18.00.00,"2536,47"
05/01/2009 18.00.00,"2553,41"
06/01/2009 18.00.00,"2578,43"
07/01/2009 18.00.00,"2538,55"
08/01/2009 18.00.00,"2516,56"
09/01/2009 18.00.00,"2486,59"
12/01/2009 18.00.00,"2451,87"
13/01/2009 18.00.00,"2411,28"
14/01/2009 18.00.00,"2298,46"
15/01/2009 18.00.00,"2257,67"
16/01/2009 18.00.00,"2281,45"
19/01/2009 18.00.00,"2252,39"
20/01/2009 18.00.00,"2200,8"
21/01/2009 18.00.00,"2188,43"
22/01/2009 18.00.00,"2160,07"
23/01/2009 18.00.00,"2147,87"
26/01/2009 18.00.00,"2226,77"
27/01/2009 18.00.00,"2224,62"
28/01/2009 18.00.00,"2322,78"
29/01/2009 18.00.00,"2269,4"
30/01/2009 18.00.00,"2236,98"
02/02/2009 18.00.00,"2198,74"
03/02/2009 18.00.00,"2244,89"
04/02/2009 18.00.00,"2297,73"
05/02/2009 18.00.00,"2293,23"
06/02/2009 18.00.00,"2343,66"
09/02/2009 18.00.00,"2348,95"
10/02/2009 18.00.00,"2268,15"
11/02/2009 18.00.00,"2267,9"
12/02/2009 18.00.00,"2214,95"
13/02/2009 18.00.00,"2228,29"
16/02/2009 18.00.00,"2193,64"
17/02/2009 18.00.00,"2119,98"
18/02/2009 18.00.00,"2118,47"
19/02/2009 18.00.00,"2114,84"
20/02/2009 18.00.00,"2011,68"
23/02/2009 18.00.00,"1991,63"
24/02/2009 18.00.00,"1977,5"
25/02/2009 18.00.00,"1965,26"
26/02/2009 18.00.00,"2021,14"
27/02/2009 18.00.00,"1976,23"
02/03/2009 18.00.00,"1882,79"
03/03/2009 18.00.00,"1864,73"
04/03/2009 18.00.00,"1943,46"
05/03/2009 18.00.00,"1852,25"
06/03/2009 18.00.00,"1817,24"
09/03/2009 18.00.00,"1809,98"
10/03/2009 18.00.00,"1919,53"
11/03/2009 18.00.00,"1932,79"
12/03/2009 18.00.00,"1962,64"
13/03/2009 18.00.00,"1969,52"
16/03/2009 18.00.00,"2033,72"
17/03/2009 18.00.00,"2012,25"
18/03/2009 18.00.00,"2019,19"
19/03/2009 18.00.00,"2039,58"
20/03/2009 18.00.00,"2050,96"
23/03/2009 18.00.00,"2121,72"
24/03/2009 18.00.00,"2127,37"
25/03/2009 18.00.00,"2149,18"
26/03/2009 18.00.00,"2156,97"
27/03/2009 18.00.00,"2118,76"
30/03/2009 18.00.00,"2010,61"
31/03/2009 18.00.00,"2071,13"
01/04/2009 18.00.00,"2097,57"
02/04/2009 18.00.00,"2216,49"
03/04/2009 18.00.00,"2198,75"
06/04/2009 18.00.00,"2179,73"
07/04/2009 18.00.00,"2165,56"
08/04/2009 18.00.00,"2186,79"
09/04/2009 18.00.00,"2247,89"
14/04/2009 18.00.00,"2278,65"
15/04/2009 18.00.00,"2262,96"
16/04/2009 18.00.00,"2300,51"
17/04/2009 18.00.00,"2341,15"
20/04/2009 18.00.00,"2249,44"
21/04/2009 18.00.00,"2243,63"
22/04/2009 18.00.00,"2285,69"
23/04/2009 18.00.00,"2259,54"
24/04/2009 18.00.00,"2319,89"
27/04/2009 18.00.00,"2317,36"
28/04/2009 18.00.00,"2280,52"
29/04/2009 18.00.00,"2334,59"
30/04/2009 18.00.00,"2375,34"
04/05/2009 18.00.00,"2419,53"
05/05/2009 18.00.00,"2407,55"
06/05/2009 18.00.00,"2437,27"
07/05/2009 18.00.00,"2406,08"
08/05/2009 18.00.00,"2462,39"
11/05/2009 18.00.00,"2433,59"
12/05/2009 18.00.00,"2424,34"
13/05/2009 18.00.00,"2357,3"
14/05/2009 18.00.00,"2353,53"
15/05/2009 18.00.00,"2364,1"
18/05/2009 18.00.00,"2422,74"
19/05/2009 18.00.00,"2459,59"
20/05/2009 18.00.00,"2487,17"
21/05/2009 18.00.00,"2423,72"
22/05/2009 18.00.00,"2433,52"
25/05/2009 18.00.00,"2440,23"
26/05/2009 18.00.00,"2468,45"
27/05/2009 18.00.00,"2479,48"
28/05/2009 18.00.00,"2453,15"
29/05/2009 18.00.00,"2451,24"
01/06/2009 18.00.00,"2537,35"
02/06/2009 18.00.00,"2534,17"
03/06/2009 18.00.00,"2483,39"
04/06/2009 18.00.00,"2487,08"
05/06/2009 18.00.00,"2503,17"
08/06/2009 18.00.00,"2468,37"
09/06/2009 18.00.00,"2479,38"
10/06/2009 18.00.00,"2500,94"
11/06/2009 18.00.00,"2522,33"
12/06/2009 18.00.00,"2509,22"
15/06/2009 18.00.00,"2431,4"
16/06/2009 18.00.00,"2425,97"
17/06/2009 18.00.00,"2383,71"
18/06/2009 18.00.00,"2414,44"
19/06/2009 18.00.00,"2434,77"
22/06/2009 18.00.00,"2359,28"
23/06/2009 18.00.00,"2353,48"
24/06/2009 18.00.00,"2418,46"
25/06/2009 18.00.00,"2402,32"
26/06/2009 18.00.00,"2389,91"
29/06/2009 18.00.00,"2437,72"
30/06/2009 18.00.00,"2401,69"
01/07/2009 18.00.00,"2449,73"
02/07/2009 18.00.00,"2369,65"
03/07/2009 18.00.00,"2376,48"
06/07/2009 18.00.00,"2343,88"
07/07/2009 18.00.00,"2320,9"
08/07/2009 18.00.00,"2291,33"
09/07/2009 18.00.00,"2313,87"
10/07/2009 18.00.00,"2281,47"
13/07/2009 18.00.00,"2345,22"
14/07/2009 18.00.00,"2370,71"
15/07/2009 18.00.00,"2451,02"
16/07/2009 18.00.00,"2458,97"
17/07/2009 18.00.00,"2469,2"
20/07/2009 18.00.00,"2500,69"
21/07/2009 18.00.00,"2519,99"
22/07/2009 18.00.00,"2528,85"
23/07/2009 18.00.00,"2585,79"
24/07/2009 18.00.00,"2582,76"
27/07/2009 18.00.00,"2601,41"
28/07/2009 18.00.00,"2573,08"
29/07/2009 18.00.00,"2600,31"
30/07/2009 18.00.00,"2654,74"
31/07/2009 18.00.00,"2638,13"
03/08/2009 18.00.00,"2674,07"
04/08/2009 18.00.00,"2670,96"
05/08/2009 18.00.00,"2643,13"
06/08/2009 18.00.00,"2662,01"
07/08/2009 18.00.00,"2706,22"
10/08/2009 18.00.00,"2693,61"
11/08/2009 18.00.00,"2650,94"
12/08/2009 18.00.00,"2688,21"
13/08/2009 18.00.00,"2705,74"
14/08/2009 18.00.00,"2669,41"
17/08/2009 18.00.00,"2603,79"
18/08/2009 18.00.00,"2630,6"
19/08/2009 18.00.00,"2622,88"
20/08/2009 18.00.00,"2663,67"
21/08/2009 18.00.00,"2745,62"
24/08/2009 18.00.00,"2778,34"
25/08/2009 18.00.00,"2801,14"
26/08/2009 18.00.00,"2788,9"
27/08/2009 18.00.00,"2777,62"
28/08/2009 18.00.00,"2803,65"
31/08/2009 18.00.00,"2775,17"
01/09/2009 18.00.00,"2715,74"
02/09/2009 18.00.00,"2703,76"
03/09/2009 18.00.00,"2699,22"
04/09/2009 18.00.00,"2743,34"
07/09/2009 18.00.00,"2783,84"
08/09/2009 18.00.00,"2786,25"
09/09/2009 18.00.00,"2820,58"
10/09/2009 18.00.00,"2817,5"
11/09/2009 18.00.00,"2831,37"
14/09/2009 18.00.00,"2829,25"
15/09/2009 18.00.00,2843
16/09/2009 18.00.00,"2882,28"
17/09/2009 18.00.00,"2895,45"
18/09/2009 18.00.00,"2887,24"
21/09/2009 18.00.00,"2872,51"
22/09/2009 18.00.00,"2881,6"
23/09/2009 18.00.00,"2887,24"
24/09/2009 18.00.00,"2838,22"
25/09/2009 18.00.00,"2831,95"
28/09/2009 18.00.00,"2899,12"
29/09/2009 18.00.00,"2892,44"
30/09/2009 18.00.00,"2872,63"
01/10/2009 18.00.00,"2810,46"
02/10/2009 18.00.00,"2760,6"
05/10/2009 18.00.00,"2790,78"
06/10/2009 18.00.00,"2865,7"
07/10/2009 18.00.00,"2852,17"
08/10/2009 18.00.00,"2887,61"
09/10/2009 18.00.00,"2882,18"
12/10/2009 18.00.00,"2914,35"
13/10/2009 18.00.00,"2879,06"
14/10/2009 18.00.00,"2950,82"
15/10/2009 18.00.00,"2939,09"
16/10/2009 18.00.00,"2893,53"
19/10/2009 18.00.00,"2947,41"
20/10/2009 18.00.00,"2925,08"
21/10/2009 18.00.00,"2936,83"
22/10/2009 18.00.00,"2902,19"
23/10/2009 18.00.00,"2886,08"
26/10/2009 18.00.00,"2834,82"
27/10/2009 18.00.00,"2835,17"
28/10/2009 18.00.00,"2778,46"
29/10/2009 18.00.00,"2824,78"
30/10/2009 18.00.00,"2743,5"
02/11/2009 18.00.00,"2762,95"
03/11/2009 18.00.00,"2712,3"
04/11/2009 18.00.00,"2763,29"
05/11/2009 18.00.00,"2793,44"
06/11/2009 18.00.00,"2794,25"
09/11/2009 18.00.00,"2860,11"
10/11/2009 18.00.00,"2856,44"
11/11/2009 18.00.00,"2881,01"
12/11/2009 18.00.00,"2876,92"
13/11/2009 18.00.00,"2883,04"
16/11/2009 18.00.00,"2926,15"
17/11/2009 18.00.00,"2906,92"
18/11/2009 18.00.00,"2908,53"
19/11/2009 18.00.00,"2860,29"
20/11/2009 18.00.00,"2833,06"
23/11/2009 18.00.00,"2898,19"
24/11/2009 18.00.00,"2877,58"
25/11/2009 18.00.00,"2896,9"
26/11/2009 18.00.00,"2799,44"
27/11/2009 18.00.00,"2831,14"
30/11/2009 18.00.00,"2797,25"
01/12/2009 18.00.00,"2871,75"
02/12/2009 18.00.00,"2877,94"
03/12/2009 18.00.00,"2876,14"
04/12/2009 18.00.00,"2910,33"
07/12/2009 18.00.00,"2896,23"
08/12/2009 18.00.00,"2849,17"
09/12/2009 18.00.00,"2818,1"
10/12/2009 18.00.00,"2851,29"
11/12/2009 18.00.00,"2862,32"
14/12/2009 18.00.00,2885
15/12/2009 18.00.00,"2888,58"
16/12/2009 18.00.00,"2926,52"
17/12/2009 18.00.00,"2891,66"
18/12/2009 18.00.00,"2871,22"
21/12/2009 18.00.00,"2926,05"
22/12/2009 18.00.00,"2945,71"
23/12/2009 18.00.00,"2957,48"
28/12/2009 18.00.00,"2982,42"
29/12/2009 18.00.00,"2992,08"
30/12/2009 18.00.00,"2966,24"
04/01/2010 18.00.00,"3017,8"
05/01/2010 18.00.00,"3012,36"
06/01/2010 18.00.00,"3009,66"
07/01/2010 18.00.00,"3007,34"
08/01/2010 18.00.00,"3017,85"
11/01/2010 18.00.00,"3010,24"
12/01/2010 18.00.00,"2976,89"
13/01/2010 18.00.00,"2978,41"
14/01/2010 18.00.00,"2989,71"
15/01/2010 18.00.00,"2940,25"
18/01/2010 18.00.00,"2957,87"
19/01/2010 18.00.00,"2984,82"
20/01/2010 18.00.00,"2914,6"
21/01/2010 18.00.00,"2863,25"
22/01/2010 18.00.00,"2836,8"
25/01/2010 18.00.00,"2807,3"
26/01/2010 18.00.00,"2827,74"
27/01/2010 18.00.00,"2787,4"
28/01/2010 18.00.00,"2737,33"
29/01/2010 18.00.00,"2776,83"
01/02/2010 18.00.00,"2793,29"
02/02/2010 18.00.00,"2830,01"
03/02/2010 18.00.00,"2804,61"
04/02/2010 18.00.00,"2707,45"
05/02/2010 18.00.00,"2631,64"
08/02/2010 18.00.00,"2664,29"
09/02/2010 18.00.00,"2668,43"
10/02/2010 18.00.00,"2700,17"
11/02/2010 18.00.00,"2680,25"
12/02/2010 18.00.00,"2674,46"
15/02/2010 18.00.00,"2683,83"
16/02/2010 18.00.00,"2720,77"
17/02/2010 18.00.00,"2762,25"
18/02/2010 18.00.00,"2778,3"
19/02/2010 18.00.00,"2793,37"
22/02/2010 18.00.00,"2778,12"
23/02/2010 18.00.00,"2730,57"
24/02/2010 18.00.00,"2734,95"
25/02/2010 18.00.00,"2684,42"
26/02/2010 18.00.00,"2728,47"
01/03/2010 18.00.00,"2772,7"
02/03/2010 18.00.00,"2796,33"
03/03/2010 18.00.00,"2822,59"
04/03/2010 18.00.00,"2816,1"
05/03/2010 18.00.00,"2877,44"
08/03/2010 18.00.00,"2879,29"
09/03/2010 18.00.00,"2880,71"
10/03/2010 18.00.00,"2909,4"
11/03/2010 18.00.00,"2895,74"
12/03/2010 18.00.00,"2898,36"
15/03/2010 18.00.00,"2870,55"
16/03/2010 18.00.00,"2905,93"
17/03/2010 18.00.00,"2931,31"
18/03/2010 18.00.00,"2913,74"
19/03/2010 18.00.00,"2897,95"
22/03/2010 18.00.00,"2890,75"
23/03/2010 18.00.00,"2910,52"
24/03/2010 18.00.00,"2903,94"
25/03/2010 18.00.00,"2948,09"
26/03/2010 18.00.00,"2940,94"
29/03/2010 18.00.00,"2947,49"
30/03/2010 18.00.00,"2939,68"
31/03/2010 18.00.00,"2931,16"
01/04/2010 18.00.00,"2978,5"
06/04/2010 18.00.00,"2989,49"
07/04/2010 18.00.00,"2974,62"
08/04/2010 18.00.00,"2942,31"
09/04/2010 18.00.00,"2993,54"
12/04/2010 18.00.00,"3002,23"
13/04/2010 18.00.00,"2988,24"
14/04/2010 18.00.00,"3008,03"
15/04/2010 18.00.00,"3012,65"
16/04/2010 18.00.00,"2949,65"
19/04/2010 18.00.00,"2940,19"
20/04/2010 18.00.00,"2983,91"
21/04/2010 18.00.00,"2947,64"
22/04/2010 18.00.00,"2897,59"
23/04/2010 18.00.00,"2918,11"
26/04/2010 18.00.00,"2947,04"
27/04/2010 18.00.00,"2838,78"
28/04/2010 18.00.00,"2788,54"
29/04/2010 18.00.00,"2828,12"
30/04/2010 18.00.00,"2816,86"
03/05/2010 18.00.00,"2816,5"
04/05/2010 18.00.00,"2708,12"
05/05/2010 18.00.00,"2679,3"
06/05/2010 18.00.00,"2611,41"
07/05/2010 18.00.00,"2500,18"
10/05/2010 18.00.00,"2758,89"
11/05/2010 18.00.00,"2730,48"
12/05/2010 18.00.00,"2764,31"
13/05/2010 18.00.00,"2764,05"
14/05/2010 18.00.00,"2633,92"
17/05/2010 18.00.00,"2635,34"
18/05/2010 18.00.00,"2698,21"
19/05/2010 18.00.00,"2619,48"
20/05/2010 18.00.00,"2569,58"
21/05/2010 18.00.00,"2574,18"
24/05/2010 18.00.00,"2558,27"
25/05/2010 18.00.00,"2488,5"
26/05/2010 18.00.00,"2530,34"
27/05/2010 18.00.00,"2619,36"
28/05/2010 18.00.00,"2614,06"
31/05/2010 18.00.00,"2610,26"
01/06/2010 18.00.00,"2606,58"
02/06/2010 18.00.00,"2601,98"
03/06/2010 18.00.00,"2634,16"
04/06/2010 18.00.00,"2553,59"
07/06/2010 18.00.00,"2529,97"
08/06/2010 18.00.00,"2510,84"
09/06/2010 18.00.00,"2556,68"
10/06/2010 18.00.00,"2608,74"
11/06/2010 18.00.00,"2638,31"
14/06/2010 18.00.00,"2683,46"
15/06/2010 18.00.00,"2716,3"
16/06/2010 18.00.00,"2718,73"
17/06/2010 18.00.00,"2728,12"
18/06/2010 18.00.00,"2737,02"
21/06/2010 18.00.00,"2768,27"
22/06/2010 18.00.00,"2745,97"
23/06/2010 18.00.00,"2704,8"
24/06/2010 18.00.00,"2645,32"
25/06/2010 18.00.00,"2629,25"
28/06/2010 18.00.00,"2668,67"
29/06/2010 18.00.00,"2556,34"
30/06/2010 18.00.00,"2573,32"
01/07/2010 18.00.00,"2518,65"
02/07/2010 18.00.00,"2522,36"
05/07/2010 18.00.00,"2507,83"
06/07/2010 18.00.00,"2578,69"
07/07/2010 18.00.00,"2634,39"
08/07/2010 18.00.00,"2666,42"
09/07/2010 18.00.00,"2681,2"
12/07/2010 18.00.00,"2686,09"
13/07/2010 18.00.00,"2737,59"
14/07/2010 18.00.00,"2738,96"
15/07/2010 18.00.00,"2702,81"
16/07/2010 18.00.00,"2645,61"
19/07/2010 18.00.00,"2634,6"
20/07/2010 18.00.00,"2627,28"
21/07/2010 18.00.00,"2639,52"
22/07/2010 18.00.00,"2714,21"
23/07/2010 18.00.00,"2719,13"
28/07/2010 18.00.00,"2766,11"
29/07/2010 18.00.00,"2752,93"
30/07/2010 18.00.00,"2742,14"
02/08/2010 18.00.00,"2822,17"
03/08/2010 18.00.00,"2818,97"
04/08/2010 18.00.00,"2825,08"
05/08/2010 18.00.00,"2819,34"
06/08/2010 18.00.00,"2779,34"
09/08/2010 18.00.00,"2827,27"
10/08/2010 18.00.00,"2800,02"
11/08/2010 18.00.00,"2724,16"
12/08/2010 18.00.00,"2720,85"
13/08/2010 18.00.00,"2708,73"
16/08/2010 18.00.00,"2698,29"
17/08/2010 18.00.00,"2737,69"
18/08/2010 18.00.00,"2728,66"
19/08/2010 18.00.00,"2675,02"
20/08/2010 18.00.00,"2643,98"
23/08/2010 18.00.00,"2660,84"
24/08/2010 18.00.00,"2614,54"
25/08/2010 18.00.00,"2587,4"
26/08/2010 18.00.00,"2606,89"
27/08/2010 18.00.00,"2630,35"
30/08/2010 18.00.00,"2616,57"
31/08/2010 18.00.00,"2622,95"
01/09/2010 18.00.00,"2715,27"
02/09/2010 18.00.00,"2715,19"
03/09/2010 18.00.00,"2746,23"
06/09/2010 18.00.00,"2753,6"
07/09/2010 18.00.00,"2727,16"
08/09/2010 18.00.00,"2752,89"
09/09/2010 18.00.00,"2782,43"
10/09/2010 18.00.00,"2780,4"
13/09/2010 18.00.00,"2805,06"
14/09/2010 18.00.00,"2806,47"
15/09/2010 18.00.00,"2794,36"
16/09/2010 18.00.00,"2784,61"
17/09/2010 18.00.00,"2757,37"
20/09/2010 18.00.00,"2802,67"
21/09/2010 18.00.00,"2794,55"
22/09/2010 18.00.00,"2752,77"
23/09/2010 18.00.00,"2738,61"
24/09/2010 18.00.00,"2792,75"
27/09/2010 18.00.00,"2776,33"
28/09/2010 18.00.00,"2774,62"
29/09/2010 18.00.00,"2752,71"
30/09/2010 18.00.00,"2747,9"
01/10/2010 18.00.00,"2732,91"
04/10/2010 18.00.00,"2701,02"
05/10/2010 18.00.00,"2758,56"
06/10/2010 18.00.00,2780
07/10/2010 18.00.00,"2786,88"
08/10/2010 18.00.00,"2785,43"
11/10/2010 18.00.00,"2789,72"
12/10/2010 18.00.00,"2775,75"
13/10/2010 18.00.00,"2840,55"
14/10/2010 18.00.00,"2836,11"
15/10/2010 18.00.00,"2841,65"
18/10/2010 18.00.00,"2850,72"
19/10/2010 18.00.00,"2837,33"
20/10/2010 18.00.00,"2851,52"
21/10/2010 18.00.00,"2882,29"
22/10/2010 18.00.00,"2873,74"
25/10/2010 18.00.00,"2871,48"
26/10/2010 18.00.00,"2856,31"
27/10/2010 18.00.00,"2829,42"
28/10/2010 18.00.00,"2845,53"
29/10/2010 18.00.00,"2844,99"
01/11/2010 18.00.00,"2836,73"
02/11/2010 18.00.00,"2861,01"
03/11/2010 18.00.00,"2830,43"
04/11/2010 18.00.00,"2884,21"
05/11/2010 18.00.00,"2875,94"
08/11/2010 18.00.00,"2867,96"
09/11/2010 18.00.00,"2890,64"
10/11/2010 18.00.00,"2845,93"
11/11/2010 18.00.00,"2831,22"
12/11/2010 18.00.00,"2822,43"
15/11/2010 18.00.00,"2848,45"
16/11/2010 18.00.00,"2781,77"
17/11/2010 18.00.00,"2802,7"
18/11/2010 18.00.00,"2855,23"
19/11/2010 18.00.00,"2845,75"
22/11/2010 18.00.00,"2811,43"
23/11/2010 18.00.00,"2739,37"
24/11/2010 18.00.00,"2758,02"
25/11/2010 18.00.00,"2765,05"
26/11/2010 18.00.00,"2736,96"
29/11/2010 18.00.00,"2669,96"
30/11/2010 18.00.00,"2650,99"
01/12/2010 18.00.00,"2721,87"
02/12/2010 18.00.00,"2781,39"
03/12/2010 18.00.00,"2782,39"
06/12/2010 18.00.00,"2769,96"
07/12/2010 18.00.00,"2802,74"
08/12/2010 18.00.00,"2818,95"
09/12/2010 18.00.00,"2840,71"
10/12/2010 18.00.00,"2839,53"
13/12/2010 18.00.00,"2855,37"
14/12/2010 18.00.00,"2861,67"
15/12/2010 18.00.00,"2841,99"
16/12/2010 18.00.00,"2845,78"
17/12/2010 18.00.00,"2821,77"
20/12/2010 18.00.00,"2839,22"
21/12/2010 18.00.00,"2876,99"
22/12/2010 18.00.00,"2869,63"
23/12/2010 18.00.00,"2864,52"
24/12/2010 18.00.00,"2861,94"
27/12/2010 18.00.00,"2826,51"
28/12/2010 18.00.00,"2824,3"
29/12/2010 18.00.00,"2841,23"
30/12/2010 18.00.00,"2807,04"
31/12/2010 18.00.00,"2792,82"
03/01/2011 18.00.00,"2839,43"
04/01/2011 18.00.00,"2844,17"
05/01/2011 18.00.00,"2833,74"
06/01/2011 18.00.00,"2836,23"
07/01/2011 18.00.00,"2808,25"
10/01/2011 18.00.00,"2760,88"
11/01/2011 18.00.00,"2796,6"
12/01/2011 18.00.00,"2879,11"
13/01/2011 18.00.00,"2915,62"
14/01/2011 18.00.00,"2920,4"
17/01/2011 18.00.00,"2910,63"
18/01/2011 18.00.00,"2945,62"
19/01/2011 18.00.00,"2923,76"
20/01/2011 18.00.00,"2927,42"
21/01/2011 18.00.00,"2970,56"
24/01/2011 18.00.00,"2979,06"
25/01/2011 18.00.00,"2957,78"
26/01/2011 18.00.00,"2967,78"
27/01/2011 18.00.00,"2989,75"
28/01/2011 18.00.00,"2954,13"
31/01/2011 18.00.00,"2953,63"
01/02/2011 18.00.00,"3006,81"
02/02/2011 18.00.00,"3012,7"
03/02/2011 18.00.00,"2995,49"
04/02/2011 18.00.00,"3003,19"
07/02/2011 18.00.00,"3031,18"
08/02/2011 18.00.00,"3042,5"
09/02/2011 18.00.00,"3031,62"
10/02/2011 18.00.00,"3025,68"
11/02/2011 18.00.00,"3024,37"
14/02/2011 18.00.00,"3018,38"
15/02/2011 18.00.00,"3030,46"
16/02/2011 18.00.00,"3061,92"
17/02/2011 18.00.00,"3064,54"
18/02/2011 18.00.00,3068
21/02/2011 18.00.00,"3012,34"
22/02/2011 18.00.00,"2983,33"
23/02/2011 18.00.00,"2954,92"
24/02/2011 18.00.00,"2949,13"
25/02/2011 18.00.00,"2985,02"
28/02/2011 18.00.00,"3013,09"
01/03/2011 18.00.00,"2983,27"
02/03/2011 18.00.00,"2958,8"
03/03/2011 18.00.00,"2969,24"
04/03/2011 18.00.00,"2949,18"
07/03/2011 18.00.00,"2931,42"
08/03/2011 18.00.00,"2945,42"
09/03/2011 18.00.00,"2935,11"
10/03/2011 18.00.00,"2909,73"
11/03/2011 18.00.00,"2883,84"
14/03/2011 18.00.00,"2852,11"
15/03/2011 18.00.00,"2784,2"
16/03/2011 18.00.00,"2721,24"
17/03/2011 18.00.00,"2786,16"
18/03/2011 18.00.00,"2792,61"
21/03/2011 18.00.00,"2860,81"
22/03/2011 18.00.00,"2854,79"
23/03/2011 18.00.00,"2866,23"
24/03/2011 18.00.00,"2909,78"
25/03/2011 18.00.00,"2911,33"
28/03/2011 18.00.00,"2914,76"
29/03/2011 18.00.00,"2910,93"
30/03/2011 18.00.00,"2936,44"
